id,usuarioId,deslocamentoId,tipo
19571,37333,19571,1
19572,22206,19572,1
19573,26544,19573,1
19574,6816,19574,1
19575,18908,19575,1
19576,49336,19576,1
19577,25283,19577,1
19578,16651,19578,1
19579,44269,19579,1
19580,8814,19580,1
19581,5336,19581,1
19582,12662,19582,1
19583,26909,19583,1
19584,13754,19584,1
19585,10559,19585,1
19586,24387,19586,1
19587,47060,19587,1
19588,25587,19588,1
19589,25232,19589,1
19590,36951,19590,1
19591,40624,19591,1
19592,32358,19592,1
19593,38508,19593,1
19594,19106,19594,1
19595,9690,19595,1
19596,19325,19596,1
19597,14249,19597,1
19598,16627,19598,1
19599,17270,19599,1
19600,8295,19600,1
19601,34704,19601,1
19602,36807,19602,1
19603,21520,19603,1
19604,1065,19604,1
19605,3660,19605,1
19606,2501,19606,1
19607,12128,19607,1
19608,32686,19608,1
19609,14065,19609,1
19610,16538,19610,1
19611,34933,19611,1
19612,26173,19612,1
19613,7971,19613,1
19614,19914,19614,1
19615,49682,19615,1
19616,4042,19616,1
19617,24176,19617,1
19618,9481,19618,1
19619,22176,19619,1
19620,43798,19620,1
19621,26753,19621,1
19622,46000,19622,1
19623,23011,19623,1
19624,8266,19624,1
19625,6892,19625,1
19626,25114,19626,1
19627,15427,19627,1
19628,46108,19628,1
19629,1671,19629,1
19630,22164,19630,1
19631,44796,19631,1
19632,38088,19632,1
19633,13518,19633,1
19634,33227,19634,1
19635,4695,19635,1
19636,4610,19636,1
19637,15287,19637,1
19638,20216,19638,1
19639,30167,19639,1
19640,32659,19640,1
19641,19127,19641,1
19642,26483,19642,1
19643,3020,19643,1
19644,11788,19644,1
19645,8762,19645,1
19646,22862,19646,1
19647,46384,19647,1
19648,37941,19648,1
19649,19670,19649,1
19650,14729,19650,1
19651,38321,19651,1
19652,770,19652,1
19653,35427,19653,1
19654,1827,19654,1
19655,26747,19655,1
19656,28512,19656,1
19657,6602,19657,1
19658,29244,19658,1
19659,33358,19659,1
19660,16823,19660,1
19661,19494,19661,1
19662,32369,19662,1
19663,27556,19663,1
19664,29686,19664,1
19665,21883,19665,1
19666,6805,19666,1
19667,37403,19667,1
19668,24874,19668,1
19669,28627,19669,1
19670,31293,19670,1
19671,27381,19671,1
19672,40186,19672,1
19673,25914,19673,1
19674,29231,19674,1
19675,38887,19675,1
19676,26912,19676,1
19677,21569,19677,1
19678,18466,19678,1
19679,128,19679,1
19680,40688,19680,1
19681,19643,19681,1
19682,48841,19682,1
19683,5823,19683,1
19684,48537,19684,1
19685,35803,19685,1
19686,23183,19686,1
19687,34650,19687,1
19688,22208,19688,1
19689,7326,19689,1
19690,2605,19690,1
19691,39850,19691,1
19692,15961,19692,1
19693,45967,19693,1
19694,30969,19694,1
19695,33082,19695,1
19696,34436,19696,1
19697,24284,19697,1
19698,12030,19698,1
19699,15386,19699,1
19700,24477,19700,1
19701,18265,19701,1
19702,16738,19702,1
19703,911,19703,1
19704,31073,19704,1
19705,636,19705,1
19706,3414,19706,1
19707,39914,19707,1
19708,13477,19708,1
19709,19568,19709,1
19710,27463,19710,1
19711,43240,19711,1
19712,39417,19712,1
19713,39124,19713,1
19714,37216,19714,1
19715,30805,19715,1
19716,17282,19716,1
19717,44811,19717,1
19718,36855,19718,1
19719,45138,19719,1
19720,39896,19720,1
19721,49166,19721,1
19722,27939,19722,1
19723,4178,19723,1
19724,14715,19724,1
19725,10084,19725,1
19726,34727,19726,1
19727,32545,19727,1
19728,23028,19728,1
19729,16386,19729,1
19730,2008,19730,1
19731,24109,19731,1
19732,41468,19732,1
19733,8702,19733,1
19734,34591,19734,1
19735,15633,19735,1
19736,13995,19736,1
19737,32594,19737,1
19738,14820,19738,1
19739,45195,19739,1
19740,23482,19740,1
19741,33940,19741,1
19742,37964,19742,1
19743,46198,19743,1
19744,23487,19744,1
19745,35137,19745,1
19746,45311,19746,1
19747,6811,19747,1
19748,32928,19748,1
19749,35785,19749,1
19750,47776,19750,1
19751,39365,19751,1
19752,333,19752,1
19753,15112,19753,1
19754,48649,19754,1
19755,15217,19755,1
19756,31084,19756,1
19757,24469,19757,1
19758,19237,19758,1
19759,47847,19759,1
19760,42858,19760,1
19761,18028,19761,1
19762,8094,19762,1
19763,49060,19763,1
19764,13837,19764,1
19765,22920,19765,1
19766,2985,19766,1
19767,20918,19767,1
19768,42565,19768,1
19769,12947,19769,1
19770,1496,19770,1
19771,48292,19771,1
19772,38232,19772,1
19773,35356,19773,1
19774,37765,19774,1
19775,4052,19775,1
19776,17536,19776,1
19777,14457,19777,1
19778,28489,19778,1
19779,43661,19779,1
19780,32116,19780,1
19781,42924,19781,1
19782,18589,19782,1
19783,47361,19783,1
19784,2499,19784,1
19785,40529,19785,1
19786,3242,19786,1
19787,25383,19787,1
19788,30859,19788,1
19789,26493,19789,1
19790,2665,19790,1
19791,43914,19791,1
19792,5888,19792,1
19793,49939,19793,1
19794,43120,19794,1
19795,32204,19795,1
19796,25227,19796,1
19797,37240,19797,1
19798,3356,19798,1
19799,1974,19799,1
19800,17433,19800,1
19801,49786,19801,1
19802,39721,19802,1
19803,17965,19803,1
19804,12652,19804,1
19805,36566,19805,1
19806,35242,19806,1
19807,5265,19807,1
19808,10083,19808,1
19809,27961,19809,1
19810,38087,19810,1
19811,32570,19811,1
19812,27526,19812,1
19813,29984,19813,1
19814,18537,19814,1
19815,5423,19815,1
19816,21050,19816,1
19817,40339,19817,1
19818,44180,19818,1
19819,24500,19819,1
19820,6744,19820,1
19821,16205,19821,1
19822,17807,19822,1
19823,33452,19823,1
19824,13156,19824,1
19825,12051,19825,1
19826,5761,19826,1
19827,7905,19827,1
19828,15912,19828,1
19829,36237,19829,1
19830,49443,19830,1
19831,25606,19831,1
19832,26425,19832,1
19833,4451,19833,1
19834,9491,19834,1
19835,44433,19835,1
19836,43571,19836,1
19837,30095,19837,1
19838,38377,19838,1
19839,47801,19839,1
19840,23198,19840,1
19841,11571,19841,1
19842,17246,19842,1
19843,27395,19843,1
19844,41145,19844,1
19845,22545,19845,1
19846,12773,19846,1
19847,37172,19847,1
19848,18306,19848,1
19849,28704,19849,1
19850,47212,19850,1
19851,6705,19851,1
19852,26585,19852,1
19853,1448,19853,1
19854,13119,19854,1
19855,7691,19855,1
19856,26379,19856,1
19857,8566,19857,1
19858,18604,19858,1
19859,5050,19859,1
19860,2361,19860,1
19861,29148,19861,1
19862,35153,19862,1
19863,33000,19863,1
19864,1366,19864,1
19865,19646,19865,1
19866,11518,19866,1
19867,17067,19867,1
19868,1202,19868,1
19869,13095,19869,1
19870,47096,19870,1
19871,29968,19871,1
19872,32256,19872,1
19873,21694,19873,1
19874,45295,19874,1
19875,47538,19875,1
19876,6823,19876,1
19877,41083,19877,1
19878,33278,19878,1
19879,23858,19879,1
19880,20350,19880,1
19881,26894,19881,1
19882,6242,19882,1
19883,47804,19883,1
19884,43409,19884,1
19885,47248,19885,1
19886,49489,19886,1
19887,13315,19887,1
19888,15507,19888,1
19889,46005,19889,1
19890,2159,19890,1
19891,14606,19891,1
19892,47715,19892,1
19893,39286,19893,1
19894,39647,19894,1
19895,12224,19895,1
19896,15424,19896,1
19897,35942,19897,1
19898,30609,19898,1
19899,14754,19899,1
19900,4503,19900,1
19901,45344,19901,1
19902,6791,19902,1
19903,9313,19903,1
19904,32385,19904,1
19905,35954,19905,1
19906,1548,19906,1
19907,5810,19907,1
19908,27477,19908,1
19909,38968,19909,1
19910,739,19910,1
19911,38490,19911,1
19912,20617,19912,1
19913,25227,19913,1
19914,21143,19914,1
19915,49939,19915,1
19916,19065,19916,1
19917,6440,19917,1
19918,36807,19918,1
19919,31597,19919,1
19920,21301,19920,1
19921,32292,19921,1
19922,24658,19922,1
19923,23061,19923,1
19924,4480,19924,1
19925,8847,19925,1
19926,19123,19926,1
19927,19051,19927,1
19928,16825,19928,1
19929,40274,19929,1
19930,43282,19930,1
19931,7932,19931,1
19932,436,19932,1
19933,9819,19933,1
19934,1250,19934,1
19935,45620,19935,1
19936,9735,19936,1
19937,27844,19937,1
19938,37369,19938,1
19939,9103,19939,1
19940,42943,19940,1
19941,48653,19941,1
19942,44337,19942,1
19943,26583,19943,1
19944,7043,19944,1
19945,117,19945,1
19946,15217,19946,1
19947,35735,19947,1
19948,26281,19948,1
19949,21846,19949,1
19950,20656,19950,1
19951,21605,19951,1
19952,43500,19952,1
19953,16163,19953,1
19954,8306,19954,1
19955,2317,19955,1
19956,18580,19956,1
19957,43331,19957,1
19958,30496,19958,1
19959,15856,19959,1
19960,1486,19960,1
19961,14351,19961,1
19962,28103,19962,1
19963,25698,19963,1
19964,4117,19964,1
19965,3730,19965,1
19966,16543,19966,1
19967,12662,19967,1
19968,45261,19968,1
19969,35928,19969,1
19970,49946,19970,1
19971,20430,19971,1
19972,24875,19972,1
19973,49159,19973,1
19974,4269,19974,1
19975,2301,19975,1
19976,21889,19976,1
19977,2364,19977,1
19978,7951,19978,1
19979,34728,19979,1
19980,2201,19980,1
19981,4514,19981,1
19982,25411,19982,1
19983,32944,19983,1
19984,43909,19984,1
19985,38881,19985,1
19986,32282,19986,1
19987,12761,19987,1
19988,31074,19988,1
19989,1496,19989,1
19990,40988,19990,1
19991,9759,19991,1
19992,40977,19992,1
19993,26208,19993,1
19994,27119,19994,1
19995,4890,19995,1
19996,33529,19996,1
19997,6517,19997,1
19998,49161,19998,1
19999,31699,19999,1
20000,30805,20000,1
20001,27241,20001,1
20002,12465,20002,1
20003,8300,20003,1
20004,28390,20004,1
20005,24291,20005,1
20006,24542,20006,1
20007,40104,20007,1
20008,17084,20008,1
20009,25030,20009,1
20010,5778,20010,1
20011,49490,20011,1
20012,36940,20012,1
20013,12474,20013,1
20014,19526,20014,1
20015,29201,20015,1
20016,11121,20016,1
20017,38387,20017,1
20018,16870,20018,1
20019,28292,20019,1
20020,46740,20020,1
20021,8406,20021,1
20022,19294,20022,1
20023,36540,20023,1
20024,9006,20024,1
20025,43667,20025,1
20026,22154,20026,1
20027,9585,20027,1
20028,48940,20028,1
20029,16500,20029,1
20030,11676,20030,1
20031,46225,20031,1
20032,15269,20032,1
20033,7026,20033,1
20034,48128,20034,1
20035,580,20035,1
20036,47165,20036,1
20037,5890,20037,1
20038,25859,20038,1
20039,20784,20039,1
20040,39409,20040,1
20041,12140,20041,1
20042,15525,20042,1
20043,13398,20043,1
20044,19906,20044,1
20045,38086,20045,1
20046,8887,20046,1
20047,27387,20047,1
20048,15841,20048,1
20049,41652,20049,1
20050,34203,20050,1
20051,10472,20051,1
20052,8960,20052,1
20053,3060,20053,1
20054,32678,20054,1
20055,12641,20055,1
20056,42955,20056,1
20057,26434,20057,1
20058,39077,20058,1
20059,43996,20059,1
20060,4530,20060,1
20061,45512,20061,1
20062,2690,20062,1
20063,37017,20063,1
20064,31052,20064,1
20065,13558,20065,1
20066,14984,20066,1
20067,12215,20067,1
20068,28564,20068,1
20069,34967,20069,1
20070,38522,20070,1
20071,24821,20071,1
20072,46258,20072,1
20073,49021,20073,1
20074,21178,20074,1
20075,25183,20075,1
20076,9503,20076,1
20077,12256,20077,1
20078,18052,20078,1
20079,16123,20079,1
20080,41779,20080,1
20081,41652,20081,1
20082,49799,20082,1
20083,5496,20083,1
20084,28060,20084,1
20085,8995,20085,1
20086,9939,20086,1
20087,31358,20087,1
20088,41557,20088,1
20089,39612,20089,1
20090,41284,20090,1
20091,36407,20091,1
20092,20766,20092,1
20093,20637,20093,1
20094,36786,20094,1
20095,35670,20095,1
20096,27027,20096,1
20097,19475,20097,1
20098,7124,20098,1
20099,47350,20099,1
20100,29940,20100,1
20101,42665,20101,1
20102,35275,20102,1
20103,37853,20103,1
20104,23032,20104,1
20105,44638,20105,1
20106,3894,20106,1
20107,34934,20107,1
20108,15124,20108,1
20109,37513,20109,1
20110,22649,20110,1
20111,29455,20111,1
20112,20757,20112,1
20113,42800,20113,1
20114,39045,20114,1
20115,1714,20115,1
20116,4282,20116,1
20117,21270,20117,1
20118,24054,20118,1
20119,1674,20119,1
20120,23443,20120,1
20121,24912,20121,1
20122,12358,20122,1
20123,3155,20123,1
20124,39544,20124,1
20125,42416,20125,1
20126,19717,20126,1
20127,10599,20127,1
20128,9735,20128,1
20129,35388,20129,1
20130,23,20130,1
20131,31549,20131,1
20132,46444,20132,1
20133,45585,20133,1
20134,11288,20134,1
20135,46130,20135,1
20136,44237,20136,1
20137,37130,20137,1
20138,23281,20138,1
20139,22894,20139,1
20140,14222,20140,1
20141,16178,20141,1
20142,38961,20142,1
20143,9654,20143,1
20144,8481,20144,1
20145,37543,20145,1
20146,44054,20146,1
20147,37147,20147,1
20148,40182,20148,1
20149,10741,20149,1
20150,7154,20150,1
20151,49086,20151,1
20152,24978,20152,1
20153,43570,20153,1
20154,43955,20154,1
20155,46045,20155,1
20156,4896,20156,1
20157,41997,20157,1
20158,38174,20158,1
20159,14076,20159,1
20160,33652,20160,1
20161,22650,20161,1
20162,11286,20162,1
20163,45217,20163,1
20164,32670,20164,1
20165,5294,20165,1
20166,22499,20166,1
20167,15389,20167,1
20168,601,20168,1
20169,18439,20169,1
20170,18542,20170,1
20171,3824,20171,1
20172,26986,20172,1
20173,8326,20173,1
20174,29109,20174,1
20175,45074,20175,1
20176,39659,20176,1
20177,25285,20177,1
20178,22655,20178,1
20179,2400,20179,1
20180,17575,20180,1
20181,45767,20181,1
20182,38072,20182,1
20183,38008,20183,1
20184,12262,20184,1
20185,6378,20185,1
20186,883,20186,1
20187,2047,20187,1
20188,15814,20188,1
20189,13152,20189,1
20190,19352,20190,1
20191,35670,20191,1
20192,20541,20192,1
20193,5381,20193,1
20194,11927,20194,1
20195,21035,20195,1
20196,23798,20196,1
20197,47738,20197,1
20198,8521,20198,1
20199,14982,20199,1
20200,31701,20200,1
20201,31184,20201,1
20202,10218,20202,1
20203,25809,20203,1
20204,35621,20204,1
20205,44846,20205,1
20206,48791,20206,1
20207,44793,20207,1
20208,13338,20208,1
20209,2573,20209,1
20210,1591,20210,1
20211,22553,20211,1
20212,19987,20212,1
20213,41068,20213,1
20214,29686,20214,1
20215,32215,20215,1
20216,26200,20216,1
20217,37480,20217,1
20218,37883,20218,1
20219,33625,20219,1
20220,16855,20220,1
20221,25432,20221,1
20222,24618,20222,1
20223,7393,20223,1
20224,21412,20224,1
20225,17622,20225,1
20226,44224,20226,1
20227,39517,20227,1
20228,37136,20228,1
20229,40031,20229,1
20230,19451,20230,1
20231,11476,20231,1
20232,29840,20232,1
20233,21811,20233,1
20234,33836,20234,1
20235,22149,20235,1
20236,4009,20236,1
20237,34600,20237,1
20238,45762,20238,1
20239,6432,20239,1
20240,9082,20240,1
20241,16,20241,1
20242,35715,20242,1
20243,28100,20243,1
20244,25753,20244,1
20245,13264,20245,1
20246,48407,20246,1
20247,1057,20247,1
20248,20447,20248,1
20249,39212,20249,1
20250,30925,20250,1
20251,30519,20251,1
20252,38103,20252,1
20253,25186,20253,1
20254,38335,20254,1
20255,39555,20255,1
20256,18005,20256,1
20257,22844,20257,1
20258,24409,20258,1
20259,20690,20259,1
20260,24304,20260,1
20261,47508,20261,1
20262,48985,20262,1
20263,37801,20263,1
20264,20227,20264,1
20265,25329,20265,1
20266,22235,20266,1
20267,13018,20267,1
20268,46918,20268,1
20269,6392,20269,1
20270,4927,20270,1
20271,19153,20271,1
20272,9117,20272,1
20273,2978,20273,1
20274,36683,20274,1
20275,39021,20275,1
20276,23734,20276,1
20277,37664,20277,1
20278,30664,20278,1
20279,46313,20279,1
20280,28747,20280,1
20281,36444,20281,1
20282,46519,20282,1
20283,20332,20283,1
20284,35136,20284,1
20285,16244,20285,1
20286,6998,20286,1
20287,20499,20287,1
20288,31752,20288,1
20289,8679,20289,1
20290,17479,20290,1
20291,30796,20291,1
20292,618,20292,1
20293,36130,20293,1
20294,29254,20294,1
20295,32054,20295,1
20296,36366,20296,1
20297,26275,20297,1
20298,5572,20298,1
20299,41844,20299,1
20300,12834,20300,1
20301,20164,20301,1
20302,48792,20302,1
20303,32011,20303,1
20304,31978,20304,1
20305,33120,20305,1
20306,41396,20306,1
20307,33251,20307,1
20308,25010,20308,1
20309,1382,20309,1
20310,23803,20310,1
20311,48977,20311,1
20312,39511,20312,1
20313,45653,20313,1
20314,24898,20314,1
20315,37527,20315,1
20316,1021,20316,1
20317,5807,20317,1
20318,33746,20318,1
20319,2153,20319,1
20320,34330,20320,1
20321,16409,20321,1
20322,26606,20322,1
20323,44866,20323,1
20324,30557,20324,1
20325,48330,20325,1
20326,15443,20326,1
20327,41276,20327,1
20328,24381,20328,1
20329,33474,20329,1
20330,47060,20330,1
20331,1136,20331,1
20332,37309,20332,1
20333,28463,20333,1
20334,4213,20334,1
20335,36653,20335,1
20336,37186,20336,1
20337,32676,20337,1
20338,26059,20338,1
20339,3481,20339,1
20340,12520,20340,1
20341,41603,20341,1
20342,28172,20342,1
20343,3583,20343,1
20344,41039,20344,1
20345,16769,20345,1
20346,47986,20346,1
20347,7595,20347,1
20348,40123,20348,1
20349,2352,20349,1
20350,13568,20350,1
20351,4096,20351,1
20352,19568,20352,1
20353,49851,20353,1
20354,27552,20354,1
20355,44619,20355,1
20356,34634,20356,1
20357,7463,20357,1
20358,29163,20358,1
20359,10938,20359,1
20360,38102,20360,1
20361,27794,20361,1
20362,6995,20362,1
20363,49012,20363,1
20364,37335,20364,1
20365,40430,20365,1
20366,30409,20366,1
20367,2402,20367,1
20368,47680,20368,1
20369,15548,20369,1
20370,9985,20370,1
20371,43414,20371,1
20372,42555,20372,1
20373,47373,20373,1
20374,28661,20374,1
20375,34538,20375,1
20376,42991,20376,1
20377,26096,20377,1
20378,21940,20378,1
20379,9729,20379,1
20380,33618,20380,1
20381,10299,20381,1
20382,33232,20382,1
20383,29085,20383,1
20384,32651,20384,1
20385,32055,20385,1
20386,33289,20386,1
20387,46377,20387,1
20388,7604,20388,1
20389,696,20389,1
20390,30561,20390,1
20391,8317,20391,1
20392,13462,20392,1
20393,13679,20393,1
20394,9783,20394,1
20395,2704,20395,1
20396,12087,20396,1
20397,12582,20397,1
20398,15197,20398,1
20399,48378,20399,1
20400,28764,20400,1
20401,33419,20401,1
20402,46773,20402,1
20403,9272,20403,1
20404,14758,20404,1
20405,8238,20405,1
20406,44821,20406,1
20407,14722,20407,1
20408,48571,20408,1
20409,31227,20409,1
20410,877,20410,1
20411,45065,20411,1
20412,5935,20412,1
20413,24712,20413,1
20414,24235,20414,1
20415,47029,20415,1
20416,22369,20416,1
20417,30149,20417,1
20418,49239,20418,1
20419,13867,20419,1
20420,46814,20420,1
20421,42895,20421,1
20422,26819,20422,1
20423,15340,20423,1
20424,24965,20424,1
20425,45684,20425,1
20426,24367,20426,1
20427,29366,20427,1
20428,23092,20428,1
20429,25652,20429,1
20430,16082,20430,1
20431,38895,20431,1
20432,40078,20432,1
20433,2525,20433,1
20434,4752,20434,1
20435,39505,20435,1
20436,45008,20436,1
20437,1228,20437,1
20438,29083,20438,1
20439,6849,20439,1
20440,34187,20440,1
20441,34395,20441,1
20442,14107,20442,1
20443,15397,20443,1
20444,36307,20444,1
20445,2846,20445,1
20446,6822,20446,1
20447,15981,20447,1
20448,39658,20448,1
20449,6898,20449,1
20450,49045,20450,1
20451,13961,20451,1
20452,21870,20452,1
20453,29576,20453,1
20454,9562,20454,1
20455,24185,20455,1
20456,23859,20456,1
20457,23758,20457,1
20458,11140,20458,1
20459,46037,20459,1
20460,20376,20460,1
20461,5420,20461,1
20462,11519,20462,1
20463,17145,20463,1
20464,27032,20464,1
20465,46727,20465,1
20466,12464,20466,1
20467,8976,20467,1
20468,9365,20468,1
20469,10914,20469,1
20470,7750,20470,1
20471,7126,20471,1
20472,40213,20472,1
20473,10977,20473,1
20474,48755,20474,1
20475,31254,20475,1
20476,31566,20476,1
20477,48606,20477,1
20478,16301,20478,1
20479,13763,20479,1
20480,15409,20480,1
20481,35027,20481,1
20482,11580,20482,1
20483,19436,20483,1
20484,13696,20484,1
20485,33288,20485,1
20486,25216,20486,1
20487,24036,20487,1
20488,37299,20488,1
20489,24229,20489,1
20490,38962,20490,1
20491,22227,20491,1
20492,29756,20492,1
20493,14757,20493,1
20494,39215,20494,1
20495,46859,20495,1
20496,44867,20496,1
20497,31460,20497,1
20498,30186,20498,1
20499,14552,20499,1
20500,4634,20500,1
20501,14748,20501,1
20502,6419,20502,1
20503,6578,20503,1
20504,39173,20504,1
20505,23304,20505,1
20506,27535,20506,1
20507,47373,20507,1
20508,11053,20508,1
20509,1297,20509,1
20510,24583,20510,1
20511,14304,20511,1
20512,2636,20512,1
20513,31393,20513,1
20514,49307,20514,1
20515,15582,20515,1
20516,21991,20516,1
20517,25232,20517,1
20518,46767,20518,1
20519,19454,20519,1
20520,14205,20520,1
20521,30000,20521,1
20522,37461,20522,1
20523,33435,20523,1
20524,37506,20524,1
20525,18660,20525,1
20526,28213,20526,1
20527,1161,20527,1
20528,455,20528,1
20529,4228,20529,1
20530,35697,20530,1
20531,15065,20531,1
20532,44824,20532,1
20533,9056,20533,1
20534,22610,20534,1
20535,26384,20535,1
20536,3609,20536,1
20537,47516,20537,1
20538,33548,20538,1
20539,43278,20539,1
20540,9415,20540,1
20541,39731,20541,1
20542,22595,20542,1
20543,26369,20543,1
20544,45222,20544,1
20545,35774,20545,1
20546,38562,20546,1
20547,5957,20547,1
20548,22662,20548,1
20549,42552,20549,1
20550,8179,20550,1
20551,8298,20551,1
20552,33961,20552,1
20553,46352,20553,1
20554,20457,20554,1
20555,12891,20555,1
20556,7146,20556,1
20557,26489,20557,1
20558,39695,20558,1
20559,9643,20559,1
20560,10507,20560,1
20561,11948,20561,1
20562,18357,20562,1
20563,48556,20563,1
20564,15532,20564,1
20565,4608,20565,1
20566,49632,20566,1
20567,14203,20567,1
20568,9702,20568,1
20569,20971,20569,1
20570,1501,20570,1
20571,4045,20571,1
20572,1867,20572,1
20573,10976,20573,1
20574,43772,20574,1
20575,26070,20575,1
20576,49785,20576,1
20577,12724,20577,1
20578,4694,20578,1
20579,4362,20579,1
20580,77,20580,1
20581,31148,20581,1
20582,26568,20582,1
20583,16255,20583,1
20584,34818,20584,1
20585,30808,20585,1
20586,13087,20586,1
20587,29868,20587,1
20588,15213,20588,1
20589,25205,20589,1
20590,42537,20590,1
20591,38546,20591,1
20592,31605,20592,1
20593,22620,20593,1
20594,49871,20594,1
20595,24598,20595,1
20596,14678,20596,1
20597,33193,20597,1
20598,36070,20598,1
20599,35628,20599,1
20600,8684,20600,1
20601,49858,20601,1
20602,20783,20602,1
20603,26156,20603,1
20604,23939,20604,1
20605,40884,20605,1
20606,22719,20606,1
20607,23926,20607,1
20608,9993,20608,1
20609,17690,20609,1
20610,15097,20610,1
20611,34801,20611,1
20612,724,20612,1
20613,9596,20613,1
20614,25393,20614,1
20615,36756,20615,1
20616,13549,20616,1
20617,25139,20617,1
20618,31928,20618,1
20619,28075,20619,1
20620,24181,20620,1
20621,47621,20621,1
20622,42614,20622,1
20623,48952,20623,1
20624,40124,20624,1
20625,44468,20625,1
20626,5003,20626,1
20627,3698,20627,1
20628,8332,20628,1
20629,25361,20629,1
20630,46586,20630,1
20631,43412,20631,1
20632,1651,20632,1
20633,2022,20633,1
20634,2695,20634,1
20635,17893,20635,1
20636,49333,20636,1
20637,42434,20637,1
20638,13315,20638,1
20639,34563,20639,1
20640,36498,20640,1
20641,33993,20641,1
20642,10742,20642,1
20643,21750,20643,1
20644,46437,20644,1
20645,30676,20645,1
20646,9083,20646,1
20647,7216,20647,1
20648,7793,20648,1
20649,15935,20649,1
20650,7235,20650,1
20651,46781,20651,1
20652,16379,20652,1
20653,49215,20653,1
20654,27087,20654,1
20655,29931,20655,1
20656,451,20656,1
20657,3937,20657,1
20658,37513,20658,1
20659,3660,20659,1
20660,43657,20660,1
20661,20591,20661,1
20662,24731,20662,1
20663,19633,20663,1
20664,15219,20664,1
20665,29359,20665,1
20666,28841,20666,1
20667,14826,20667,1
20668,24720,20668,1
20669,44178,20669,1
20670,20668,20670,1
20671,40187,20671,1
20672,40958,20672,1
20673,36453,20673,1
20674,11692,20674,1
20675,14502,20675,1
20676,28298,20676,1
20677,20595,20677,1
20678,12023,20678,1
20679,31124,20679,1
20680,4168,20680,1
20681,10576,20681,1
20682,31815,20682,1
20683,5361,20683,1
20684,10110,20684,1
20685,17357,20685,1
20686,11743,20686,1
20687,45964,20687,1
20688,31157,20688,1
20689,21272,20689,1
20690,5802,20690,1
20691,29988,20691,1
20692,6815,20692,1
20693,38450,20693,1
20694,1927,20694,1
20695,30344,20695,1
20696,45007,20696,1
20697,14506,20697,1
20698,36291,20698,1
20699,8851,20699,1
20700,27618,20700,1
20701,21830,20701,1
20702,6651,20702,1
20703,45873,20703,1
20704,15766,20704,1
20705,2715,20705,1
20706,36812,20706,1
20707,33356,20707,1
20708,22483,20708,1
20709,14815,20709,1
20710,48060,20710,1
20711,23601,20711,1
20712,47845,20712,1
20713,41844,20713,1
20714,6211,20714,1
20715,49110,20715,1
20716,48984,20716,1
20717,27198,20717,1
20718,47580,20718,1
20719,17157,20719,1
20720,19224,20720,1
20721,15781,20721,1
20722,28044,20722,1
20723,23343,20723,1
20724,21125,20724,1
20725,49490,20725,1
20726,43177,20726,1
20727,19529,20727,1
20728,3340,20728,1
20729,46421,20729,1
20730,37504,20730,1
20731,13259,20731,1
20732,40680,20732,1
20733,4598,20733,1
20734,30065,20734,1
20735,43198,20735,1
20736,11474,20736,1
20737,13154,20737,1
20738,19137,20738,1
20739,47317,20739,1
20740,48701,20740,1
20741,46739,20741,1
20742,4017,20742,1
20743,38776,20743,1
20744,24089,20744,1
20745,11264,20745,1
20746,36453,20746,1
20747,16844,20747,1
20748,34642,20748,1
20749,2201,20749,1
20750,17650,20750,1
20751,7895,20751,1
20752,39988,20752,1
20753,41474,20753,1
20754,17698,20754,1
20755,12254,20755,1
20756,39640,20756,1
20757,10220,20757,1
20758,1065,20758,1
20759,1700,20759,1
20760,45147,20760,1
20761,45123,20761,1
20762,16403,20762,1
20763,29509,20763,1
20764,22146,20764,1
20765,13926,20765,1
20766,7655,20766,1
20767,32976,20767,1
20768,29602,20768,1
20769,37704,20769,1
20770,29453,20770,1
20771,43524,20771,1
20772,46426,20772,1
20773,30688,20773,1
20774,46137,20774,1
20775,24738,20775,1
20776,7019,20776,1
20777,23940,20777,1
20778,8107,20778,1
20779,18165,20779,1
20780,12969,20780,1
20781,34707,20781,1
20782,27651,20782,1
20783,34411,20783,1
20784,1186,20784,1
20785,19385,20785,1
20786,1117,20786,1
20787,22721,20787,1
20788,25532,20788,1
20789,46175,20789,1
20790,8694,20790,1
20791,29935,20791,1
20792,32224,20792,1
20793,32673,20793,1
20794,18176,20794,1
20795,36259,20795,1
20796,39196,20796,1
20797,31731,20797,1
20798,38228,20798,1
20799,46033,20799,1
20800,306,20800,1
20801,16629,20801,1
20802,3377,20802,1
20803,47579,20803,1
20804,34835,20804,1
20805,20571,20805,1
20806,49912,20806,1
20807,6624,20807,1
20808,34618,20808,1
20809,33181,20809,1
20810,30112,20810,1
20811,48967,20811,1
20812,32637,20812,1
20813,31540,20813,1
20814,16757,20814,1
20815,42021,20815,1
20816,18581,20816,1
20817,16543,20817,1
20818,20806,20818,1
20819,9003,20819,1
20820,30845,20820,1
20821,29555,20821,1
20822,38112,20822,1
20823,15331,20823,1
20824,45440,20824,1
20825,46049,20825,1
20826,24093,20826,1
20827,2507,20827,1
20828,27018,20828,1
20829,27709,20829,1
20830,35371,20830,1
20831,12127,20831,1
20832,8382,20832,1
20833,14216,20833,1
20834,17071,20834,1
20835,29168,20835,1
20836,46508,20836,1
20837,24313,20837,1
20838,1619,20838,1
20839,35055,20839,1
20840,18629,20840,1
20841,2008,20841,1
20842,25402,20842,1
